# ------------ GCLAS output --------------
#                                         
# site 11451800
# parmcode 80155
agency_cd	site_no	datetime	tz_cd	00_80155
5s	15s	20d	6s	14n
USGS	11451800	2014-12-16 02:30	USP	13273.0
USGS	11451800	2014-12-16 02:45	USP	12759.4
USGS	11451800	2014-12-16 03:00	USP	12189.1
USGS	11451800	2014-12-16 03:15	USP	11769.4
USGS	11451800	2014-12-16 03:30	USP	11491.4
USGS	11451800	2014-12-16 03:45	USP	11217.4
USGS	11451800	2014-12-16 04:00	USP	10819.1
USGS	11451800	2014-12-16 04:15	USP	10305.0
USGS	11451800	2014-12-16 04:30	USP	10233.3
USGS	11451800	2014-12-16 04:45	USP	9797.25
USGS	11451800	2014-12-16 05:00	USP	9667.29
USGS	11451800	2014-12-16 05:15	USP	9537.32
USGS	11451800	2014-12-16 05:30	USP	9120.78
USGS	11451800	2014-12-16 05:45	USP	8938.67
USGS	11451800	2014-12-16 06:00	USP	8538.91
USGS	11451800	2014-12-16 06:15	USP	8150.35
USGS	11451800	2014-12-16 06:30	USP	7980.61
USGS	11451800	2014-12-16 06:45	USP	7659.20
USGS	11451800	2014-12-16 07:00	USP	7345.98
USGS	11451800	2014-12-16 07:15	USP	7089.28
USGS	11451800	2014-12-16 07:30	USP	6838.21
USGS	11451800	2014-12-16 07:45	USP	6454.60
USGS	11451800	2014-12-16 08:00	USP	6307.70
USGS	11451800	2014-12-16 08:15	USP	6030.49
USGS	11451800	2014-12-16 08:30	USP	5846.37
USGS	11451800	2014-12-16 08:45	USP	5623.79
USGS	11451800	2014-12-16 09:00	USP	5365.91
USGS	11451800	2014-12-16 09:15	USP	5115.53
USGS	11451800	2014-12-16 09:30	USP	4872.56
USGS	11451800	2014-12-16 09:45	USP	4748.66
USGS	11451800	2014-12-16 10:00	USP	4626.23
USGS	11451800	2014-12-16 10:15	USP	4433.79
USGS	11451800	2014-12-16 10:30	USP	4246.38
USGS	11451800	2014-12-16 10:45	USP	4097.62
USGS	11451800	2014-12-16 11:00	USP	3919.11
USGS	11451800	2014-12-16 11:15	USP	3777.32
USGS	11451800	2014-12-16 11:30	USP	3669.64
USGS	11451800	2014-12-16 11:45	USP	3502.75
USGS	11451800	2014-12-16 12:00	USP	3428.83
USGS	11451800	2014-12-16 12:15	USP	3268.60
USGS	11451800	2014-12-16 12:30	USP	3113.04
USGS	11451800	2014-12-16 12:45	USP	3042.90
USGS	11451800	2014-12-16 13:00	USP	2920.05
USGS	11451800	2014-12-16 13:15	USP	2800.05
USGS	11451800	2014-12-16 13:30	USP	2707.59
USGS	11451800	2014-12-16 13:45	USP	2592.43
USGS	11451800	2014-12-16 14:00	USP	2480.06
USGS	11451800	2014-12-16 14:15	USP	2348.07
USGS	11451800	2014-12-16 14:30	USP	2263.57
USGS	11451800	2014-12-16 14:45	USP	2180.34
USGS	11451800	2014-12-16 15:00	USP	2078.10
USGS	11451800	2014-12-16 15:15	USP	1998.06
USGS	11451800	2014-12-16 15:30	USP	1919.27
USGS	11451800	2014-12-16 15:45	USP	1841.72
USGS	11451800	2014-12-16 16:00	USP	1765.40
USGS	11451800	2014-12-16 16:15	USP	1707.30
USGS	11451800	2014-12-16 16:30	USP	1600.17
USGS	11451800	2014-12-16 16:45	USP	1559.50
USGS	11451800	2014-12-16 17:00	USP	1442.39
USGS	11451800	2014-12-16 17:15	USP	1431.05
USGS	11451800	2014-12-16 17:30	USP	1374.68
USGS	11451800	2014-12-16 17:45	USP	1304.95
USGS	11451800	2014-12-16 18:00	USP	1249.15
USGS	11451800	2014-12-16 18:15	USP	1242.12
USGS	11451800	2014-12-16 18:30	USP	1285.12
USGS	11451800	2014-12-16 18:45	USP	1381.18
USGS	11451800	2014-12-16 19:00	USP	1436.01
USGS	11451800	2014-12-16 19:15	USP	1535.71
USGS	11451800	2014-12-16 19:30	USP	1638.49
USGS	11451800	2014-12-16 19:45	USP	1710.15
USGS	11451800	2014-12-16 20:00	USP	1853.44
USGS	11451800	2014-12-16 20:15	USP	1984.61
USGS	11451800	2014-12-16 20:30	USP	2100.94
USGS	11451800	2014-12-16 20:45	USP	2262.19
USGS	11451800	2014-12-16 21:00	USP	2452.71
USGS	11451800	2014-12-16 21:15	USP	2629.63
USGS	11451800	2014-12-16 21:30	USP	2717.69
USGS	11451800	2014-12-16 21:45	USP	2955.49
USGS	11451800	2014-12-16 22:00	USP	3100.42
USGS	11451800	2014-12-16 22:15	USP	3330.78
USGS	11451800	2014-12-16 22:30	USP	3542.81
USGS	11451800	2014-12-16 22:45	USP	3762.87
USGS	11451800	2014-12-16 23:00	USP	3991.07
USGS	11451800	2014-12-16 23:15	USP	4422.74
USGS	11451800	2014-12-16 23:30	USP	4846.76
USGS	11451800	2014-12-16 23:45	USP	5367.63
USGS	11451800	2014-12-17 00:00	USP	5767.07
USGS	11451800	2014-12-17 00:15	USP	6105.05
USGS	11451800	2014-12-17 00:30	USP	6578.77
USGS	11451800	2014-12-17 00:45	USP	7031.39
USGS	11451800	2014-12-17 01:00	USP	7728.37
USGS	11451800	2014-12-17 01:15	USP	8227.85
USGS	11451800	2014-12-17 01:30	USP	8698.08
USGS	11451800	2014-12-17 01:45	USP	9033.71
USGS	11451800	2014-12-17 02:00	USP	9171.28
USGS	11451800	2014-12-17 02:15	USP	9411.18
USGS	11451800	2014-12-17 02:30	USP	9497.98
USGS	11451800	2014-12-17 02:45	USP	9536.03
USGS	11451800	2014-12-17 03:00	USP	9312.86
USGS	11451800	2014-12-17 03:15	USP	9092.75
USGS	11451800	2014-12-17 03:30	USP	8925.39
USGS	11451800	2014-12-17 03:45	USP	8564.40
USGS	11451800	2014-12-17 04:00	USP	8355.14
USGS	11451800	2014-12-17 04:15	USP	8008.86
USGS	11451800	2014-12-17 04:30	USP	7717.00
USGS	11451800	2014-12-17 04:45	USP	7431.86
USGS	11451800	2014-12-17 05:00	USP	7110.07
USGS	11451800	2014-12-17 05:15	USP	6881.50
USGS	11451800	2014-12-17 05:30	USP	6657.53
USGS	11451800	2014-12-17 05:45	USP	6357.28
USGS	11451800	2014-12-17 06:00	USP	6104.81
USGS	11451800	2014-12-17 06:15	USP	5897.07
USGS	11451800	2014-12-17 06:30	USP	5731.34
USGS	11451800	2014-12-17 06:45	USP	5605.25
USGS	11451800	2014-12-17 07:00	USP	5336.06
USGS	11451800	2014-12-17 07:15	USP	5075.01
USGS	11451800	2014-12-17 07:30	USP	4923.89
USGS	11451800	2014-12-17 07:45	USP	4742.11
USGS	11451800	2014-12-17 08:00	USP	4662.19
USGS	11451800	2014-12-17 08:15	USP	4422.71
USGS	11451800	2014-12-17 08:30	USP	4252.57
USGS	11451800	2014-12-17 08:45	USP	4116.62
USGS	11451800	2014-12-17 09:00	USP	3983.20
USGS	11451800	2014-12-17 09:15	USP	3795.02
USGS	11451800	2014-12-17 09:30	USP	3695.90
USGS	11451800	2014-12-17 09:45	USP	3543.46
USGS	11451800	2014-12-17 10:00	USP	3447.85
USGS	11451800	2014-12-17 10:15	USP	3275.94
USGS	11451800	2014-12-17 10:30	USP	3159.35
USGS	11451800	2014-12-17 10:45	USP	2996.60
USGS	11451800	2014-12-17 11:00	USP	2886.09
USGS	11451800	2014-12-17 11:15	USP	2800.82
USGS	11451800	2014-12-17 11:30	USP	2672.05
USGS	11451800	2014-12-17 11:45	USP	2504.07
USGS	11451800	2014-12-17 12:00	USP	2488.17
USGS	11451800	2014-12-17 12:15	USP	2408.92
USGS	11451800	2014-12-17 12:30	USP	2310.88
USGS	11451800	2014-12-17 12:45	USP	2234.30
USGS	11451800	2014-12-17 13:00	USP	2102.94
USGS	11451800	2014-12-17 13:15	USP	2048.09
USGS	11451800	2014-12-17 13:30	USP	1958.26
USGS	11451800	2014-12-17 13:45	USP	1887.46
USGS	11451800	2014-12-17 14:00	USP	1785.09
USGS	11451800	2014-12-17 14:15	USP	1717.37
USGS	11451800	2014-12-17 14:30	USP	1650.65
USGS	11451800	2014-12-17 14:45	USP	1599.61
USGS	11451800	2014-12-17 15:00	USP	1520.20
USGS	11451800	2014-12-17 15:15	USP	1480.68
USGS	11451800	2014-12-17 15:30	USP	1440.83
USGS	11451800	2014-12-17 15:45	USP	1442.11
USGS	11451800	2014-12-17 16:00	USP	1416.32
USGS	11451800	2014-12-17 16:15	USP	1364.45
USGS	11451800	2014-12-17 16:30	USP	1365.58
USGS	11451800	2014-12-17 16:45	USP	1314.92
USGS	11451800	2014-12-17 17:00	USP	1303.24
USGS	11451800	2014-12-17 17:15	USP	1279.01
USGS	11451800	2014-12-17 17:30	USP	1267.44
USGS	11451800	2014-12-17 17:45	USP	1243.59
USGS	11451800	2014-12-17 18:00	USP	1207.95
USGS	11451800	2014-12-17 18:15	USP	1172.95
USGS	11451800	2014-12-17 18:30	USP	1161.94
USGS	11451800	2014-12-17 18:45	USP	1162.57
USGS	11451800	2014-12-17 19:00	USP	1139.93
USGS	11451800	2014-12-17 19:15	USP	1128.92
USGS	11451800	2014-12-17 19:30	USP	1106.65
USGS	11451800	2014-12-17 19:45	USP	1073.59
USGS	11451800	2014-12-17 20:00	USP	1052.01
USGS	11451800	2014-12-17 20:15	USP	1041.44
USGS	11451800	2014-12-17 20:30	USP	1020.23
USGS	11451800	2014-12-17 20:45	USP	 988.84
USGS	11451800	2014-12-17 21:00	USP	 999.31
USGS	11451800	2014-12-17 21:15	USP	 978.58
USGS	11451800	2014-12-17 21:30	USP	 968.23
USGS	11451800	2014-12-17 21:45	USP	 937.90
USGS	11451800	2014-12-17 22:00	USP	 927.76
USGS	11451800	2014-12-17 22:15	USP	 898.24
USGS	11451800	2014-12-17 22:30	USP	 907.49
USGS	11451800	2014-12-17 22:45	USP	 887.86
USGS	11451800	2014-12-17 23:00	USP	 868.48
USGS	11451800	2014-12-17 23:15	USP	 867.80
USGS	11451800	2014-12-17 23:30	USP	 839.54
USGS	11451800	2014-12-17 23:45	USP	 838.72
USGS	11451800	2014-12-18 00:00	USP	 819.91
USGS	11451800	2014-12-18 00:15	USP	 801.35
USGS	11451800	2014-12-18 00:30	USP	 800.28
USGS	11451800	2014-12-18 00:45	USP	 781.94
USGS	11451800	2014-12-18 01:00	USP	 763.84
USGS	11451800	2014-12-18 01:15	USP	 754.23
USGS	11451800	2014-12-18 01:30	USP	 744.63
USGS	11451800	2014-12-18 01:45	USP	 743.10
USGS	11451800	2014-12-18 02:00	USP	 725.43
USGS	11451800	2014-12-18 02:15	USP	 715.83
USGS	11451800	2014-12-18 02:30	USP	 713.98
USGS	11451800	2014-12-18 02:45	USP	 704.27
USGS	11451800	2014-12-18 03:00	USP	 687.02
USGS	11451800	2014-12-18 03:15	USP	 670.01
USGS	11451800	2014-12-18 03:30	USP	 660.51
USGS	11451800	2014-12-18 03:45	USP	 658.21
USGS	11451800	2014-12-18 04:00	USP	 648.61
USGS	11451800	2014-12-18 04:15	USP	 632.02
USGS	11451800	2014-12-18 04:30	USP	 629.40
USGS	11451800	2014-12-18 04:45	USP	 613.02
USGS	11451800	2014-12-18 05:00	USP	 610.20
USGS	11451800	2014-12-18 05:15	USP	 594.03
USGS	11451800	2014-12-18 05:30	USP	 597.49
USGS	11451800	2014-12-18 05:45	USP	 581.39
USGS	11451800	2014-12-18 06:00	USP	 578.07
USGS	11451800	2014-12-18 06:15	USP	 568.36
USGS	11451800	2014-12-18 06:30	USP	 558.66
USGS	11451800	2014-12-18 06:45	USP	 554.94
USGS	11451800	2014-12-18 07:00	USP	 539.24
USGS	11451800	2014-12-18 07:15	USP	 535.31
USGS	11451800	2014-12-18 07:30	USP	 525.50
USGS	11451800	2014-12-18 07:45	USP	 510.12
USGS	11451800	2014-12-18 08:00	USP	 505.87
USGS	11451800	2014-12-18 08:15	USP	 501.43
USGS	11451800	2014-12-18 08:30	USP	 480.99
USGS	11451800	2014-12-18 08:45	USP	 471.29
USGS	11451800	2014-12-18 09:00	USP	 461.58
USGS	11451800	2014-12-18 09:15	USP	 456.80
USGS	11451800	2014-12-18 09:30	USP	 446.99
USGS	11451800	2014-12-18 09:45	USP	 437.17
USGS	11451800	2014-12-18 10:00	USP	 427.36
USGS	11451800	2014-12-18 10:15	USP	 422.07
USGS	11451800	2014-12-18 10:30	USP	 407.73
USGS	11451800	2014-12-18 10:45	USP	 397.92
USGS	11451800	2014-12-18 11:00	USP	 383.92
USGS	11451800	2014-12-18 11:15	USP	 382.39
USGS	11451800	2014-12-18 11:30	USP	 372.47
USGS	11451800	2014-12-18 11:45	USP	 362.55
USGS	11451800	2014-12-18 12:00	USP	 352.63
USGS	11451800	2014-12-18 12:15	USP	 350.11
USGS	11451800	2014-12-18 12:30	USP	 339.98
USGS	11451800	2014-12-18 12:45	USP	 329.84
USGS	11451800	2014-12-18 13:00	USP	 323.11
USGS	11451800	2014-12-18 13:15	USP	 309.57
USGS	11451800	2014-12-18 13:30	USP	 299.44
USGS	11451800	2014-12-18 13:45	USP	 289.30
USGS	11451800	2014-12-18 14:00	USP	 285.12
USGS	11451800	2014-12-18 14:15	USP	 284.60
USGS	11451800	2014-12-18 14:30	USP	 294.44
USGS	11451800	2014-12-18 14:45	USP	 537.74
USGS	11451800	2014-12-18 15:00	USP	 779.19
USGS	11451800	2014-12-18 15:15	USP	 777.10
USGS	11451800	2014-12-18 15:30	USP	 783.15
USGS	11451800	2014-12-18 15:45	USP	 772.92
USGS	11451800	2014-12-18 16:00	USP	 778.93
USGS	11451800	2014-12-18 16:15	USP	 776.82
USGS	11451800	2014-12-18 16:30	USP	 774.71
USGS	11451800	2014-12-18 16:45	USP	 772.60
USGS	11451800	2014-12-18 17:00	USP	 770.49
USGS	11451800	2014-12-18 17:15	USP	 776.39
USGS	11451800	2014-12-18 17:30	USP	 758.31
USGS	11451800	2014-12-18 17:45	USP	 764.16
USGS	11451800	2014-12-18 18:00	USP	 785.99
USGS	11451800	2014-12-18 18:15	USP	 759.94
USGS	11451800	2014-12-18 18:30	USP	 734.31
USGS	11451800	2014-12-18 18:45	USP	 747.87
USGS	11451800	2014-12-18 19:00	USP	 737.98
USGS	11451800	2014-12-18 19:15	USP	 735.92
USGS	11451800	2014-12-18 19:30	USP	 733.85
USGS	11451800	2014-12-18 19:45	USP	 716.42
USGS	11451800	2014-12-18 20:00	USP	 722.04
USGS	11451800	2014-12-18 20:15	USP	 712.37
USGS	11451800	2014-12-18 20:30	USP	 695.25
USGS	11451800	2014-12-18 20:45	USP	 708.33
USGS	11451800	2014-12-18 21:00	USP	 706.31
USGS	11451800	2014-12-18 21:15	USP	 681.87
USGS	11451800	2014-12-18 21:30	USP	 679.91
USGS	11451800	2014-12-18 21:45	USP	 677.95
USGS	11451800	2014-12-18 22:00	USP	 675.99
USGS	11451800	2014-12-18 22:15	USP	 666.71
USGS	11451800	2014-12-18 22:30	USP	 664.77
USGS	11451800	2014-12-18 22:45	USP	 648.37
USGS	11451800	2014-12-18 23:00	USP	 646.47
USGS	11451800	2014-12-18 23:15	USP	 644.58
USGS	11451800	2014-12-18 23:30	USP	 642.68
USGS	11451800	2014-12-18 23:45	USP	 640.79
USGS	11451800	2014-12-19 00:00	USP	 624.76
USGS	11451800	2014-12-19 00:15	USP	 622.91
USGS	11451800	2014-12-19 00:30	USP	 614.08
USGS	11451800	2014-12-19 00:45	USP	 619.20
USGS	11451800	2014-12-19 01:00	USP	 610.42
USGS	11451800	2014-12-19 01:15	USP	 601.70
USGS	11451800	2014-12-19 01:30	USP	 599.89
USGS	11451800	2014-12-19 01:45	USP	 591.27
USGS	11451800	2014-12-19 02:00	USP	 589.48
USGS	11451800	2014-12-19 02:15	USP	 574.24
USGS	11451800	2014-12-19 02:30	USP	 579.18
USGS	11451800	2014-12-19 02:45	USP	 577.40
USGS	11451800	2014-12-19 03:00	USP	 562.37
USGS	11451800	2014-12-19 03:15	USP	 560.64
USGS	11451800	2014-12-19 03:30	USP	 552.93
USGS	11451800	2014-12-19 03:45	USP	 551.22
USGS	11451800	2014-12-19 04:00	USP	 549.51
USGS	11451800	2014-12-19 04:15	USP	 547.79
USGS	11451800	2014-12-19 04:30	USP	 528.48
USGS	11451800	2014-12-19 04:45	USP	 538.50
USGS	11451800	2014-12-19 05:00	USP	 530.98
USGS	11451800	2014-12-19 05:15	USP	 529.30
USGS	11451800	2014-12-19 05:30	USP	 521.86
USGS	11451800	2014-12-19 05:45	USP	 525.96
USGS	11451800	2014-12-19 06:00	USP	 512.83
USGS	11451800	2014-12-19 06:15	USP	 511.19
USGS	11451800	2014-12-19 06:30	USP	 515.24
USGS	11451800	2014-12-19 06:45	USP	 513.58
USGS	11451800	2014-12-19 07:00	USP	 506.28
USGS	11451800	2014-12-19 07:15	USP	 510.27
USGS	11451800	2014-12-19 07:30	USP	 508.61
USGS	11451800	2014-12-19 07:45	USP	 512.56
USGS	11451800	2014-12-19 08:00	USP	 510.89
USGS	11451800	2014-12-19 08:15	USP	 509.22
USGS	11451800	2014-12-19 08:30	USP	 518.71
USGS	11451800	2014-12-19 08:45	USP	 517.00
USGS	11451800	2014-12-19 09:00	USP	 520.86
USGS	11451800	2014-12-19 09:15	USP	 513.58
USGS	11451800	2014-12-19 09:30	USP	 535.75
USGS	11451800	2014-12-19 09:45	USP	 540.11
USGS	11451800	2014-12-19 10:00	USP	 563.10
USGS	11451800	2014-12-19 10:15	USP	 573.73
USGS	11451800	2014-12-19 10:30	USP	 597.08
USGS	11451800	2014-12-19 10:45	USP	 640.19
USGS	11451800	2014-12-19 11:00	USP	 684.28
USGS	11451800	2014-12-19 11:15	USP	 715.66
USGS	11451800	2014-12-19 11:30	USP	 761.32
USGS	11451800	2014-12-19 11:45	USP	 993.66
USGS	11451800	2014-12-19 12:00	USP	1290.37
USGS	11451800	2014-12-19 12:15	USP	1717.49
USGS	11451800	2014-12-19 12:30	USP	2331.22
USGS	11451800	2014-12-19 12:45	USP	2930.87
USGS	11451800	2014-12-19 13:00	USP	3505.41
USGS	11451800	2014-12-19 13:15	USP	3920.01
USGS	11451800	2014-12-19 13:30	USP	4321.65
USGS	11451800	2014-12-19 13:45	USP	4732.14
USGS	11451800	2014-12-19 14:00	USP	5432.54
USGS	11451800	2014-12-19 14:15	USP	7649.15
USGS	11451800	2014-12-19 14:30	USP	10353.2
USGS	11451800	2014-12-19 14:45	USP	13701.2
USGS	11451800	2014-12-19 15:00	USP	17171.5
USGS	11451800	2014-12-19 15:15	USP	20146.5
USGS	11451800	2014-12-19 15:30	USP	22977.9
USGS	11451800	2014-12-19 15:45	USP	24387.5
USGS	11451800	2014-12-19 16:00	USP	23851.1
USGS	11451800	2014-12-19 16:15	USP	23629.5
USGS	11451800	2014-12-19 16:30	USP	22295.4
USGS	11451800	2014-12-19 16:45	USP	21686.8
USGS	11451800	2014-12-19 17:00	USP	21381.0
USGS	11451800	2014-12-19 17:15	USP	20306.2
USGS	11451800	2014-12-19 17:30	USP	19446.3
USGS	11451800	2014-12-19 17:45	USP	18605.6
USGS	11451800	2014-12-19 18:00	USP	18145.4
USGS	11451800	2014-12-19 18:15	USP	17424.0
USGS	11451800	2014-12-19 18:30	USP	16805.3
USGS	11451800	2014-12-19 18:45	USP	16630.5
USGS	11451800	2014-12-19 19:00	USP	16028.1
USGS	11451800	2014-12-19 19:15	USP	15521.3
USGS	11451800	2014-12-19 19:30	USP	14694.6
USGS	11451800	2014-12-19 19:45	USP	14372.6
USGS	11451800	2014-12-19 20:00	USP	14054.7
USGS	11451800	2014-12-19 20:15	USP	13741.1
USGS	11451800	2014-12-19 20:30	USP	13353.8
USGS	11451800	2014-12-19 20:45	USP	12667.5
USGS	11451800	2014-12-19 21:00	USP	12597.9
USGS	11451800	2014-12-19 21:15	USP	12229.3
USGS	11451800	2014-12-19 21:30	USP	11866.9
USGS	11451800	2014-12-19 21:45	USP	11438.5
USGS	11451800	2014-12-19 22:00	USP	11302.8
USGS	11451800	2014-12-19 22:15	USP	10799.5
USGS	11451800	2014-12-19 22:30	USP	10403.3
USGS	11451800	2014-12-19 22:45	USP	10082.3
USGS	11451800	2014-12-19 23:00	USP	9637.77
USGS	11451800	2014-12-19 23:15	USP	9205.66
USGS	11451800	2014-12-19 23:30	USP	9090.81
USGS	11451800	2014-12-19 23:45	USP	8673.86
USGS	11451800	2014-12-20 00:00	USP	8268.98
USGS	11451800	2014-12-20 00:15	USP	8101.08
USGS	11451800	2014-12-20 00:30	USP	7712.81
USGS	11451800	2014-12-20 00:45	USP	7336.27
USGS	11451800	2014-12-20 01:00	USP	7074.19
USGS	11451800	2014-12-20 01:15	USP	6917.85
USGS	11451800	2014-12-20 01:30	USP	6614.26
USGS	11451800	2014-12-20 01:45	USP	6271.48
USGS	11451800	2014-12-20 02:00	USP	6031.19
USGS	11451800	2014-12-20 02:15	USP	5884.98
USGS	11451800	2014-12-20 02:30	USP	5651.89
USGS	11451800	2014-12-20 02:45	USP	5423.74
USGS	11451800	2014-12-20 03:00	USP	5281.94
USGS	11451800	2014-12-20 03:15	USP	5021.43
USGS	11451800	2014-12-20 03:30	USP	4844.66
USGS	11451800	2014-12-20 03:45	USP	4596.44
USGS	11451800	2014-12-20 04:00	USP	4426.62
USGS	11451800	2014-12-20 04:15	USP	4259.04
USGS	11451800	2014-12-20 04:30	USP	4027.50
USGS	11451800	2014-12-20 04:45	USP	3834.94
USGS	11451800	2014-12-20 05:00	USP	3708.16
USGS	11451800	2014-12-20 05:15	USP	3522.30
USGS	11451800	2014-12-20 05:30	USP	3369.26
USGS	11451800	2014-12-20 05:45	USP	3191.26
USGS	11451800	2014-12-20 06:00	USP	3069.69
USGS	11451800	2014-12-20 06:15	USP	2949.53
USGS	11451800	2014-12-20 06:30	USP	2970.62
USGS	11451800	2014-12-20 06:45	USP	2865.19
USGS	11451800	2014-12-20 07:00	USP	2860.96
USGS	11451800	2014-12-20 07:15	USP	2831.76
USGS	11451800	2014-12-20 07:30	USP	2777.96
USGS	11451800	2014-12-20 07:45	USP	2749.20
USGS	11451800	2014-12-20 08:00	USP	2696.18
USGS	11451800	2014-12-20 08:15	USP	2643.65
USGS	11451800	2014-12-20 08:30	USP	2639.71
USGS	11451800	2014-12-20 08:45	USP	2659.92
USGS	11451800	2014-12-20 09:00	USP	2631.84
USGS	11451800	2014-12-20 09:15	USP	2580.02
USGS	11451800	2014-12-20 09:30	USP	2576.16
USGS	11451800	2014-12-20 09:45	USP	2524.90
USGS	11451800	2014-12-20 10:00	USP	2521.11
USGS	11451800	2014-12-20 10:15	USP	2470.41
USGS	11451800	2014-12-20 10:30	USP	2466.69
USGS	11451800	2014-12-20 10:45	USP	2439.72
USGS	11451800	2014-12-20 11:00	USP	2389.86
USGS	11451800	2014-12-20 11:15	USP	2340.50
USGS	11451800	2014-12-20 11:30	USP	2359.74
USGS	11451800	2014-12-20 11:45	USP	2356.16
USGS	11451800	2014-12-20 12:00	USP	2352.58
USGS	11451800	2014-12-20 12:15	USP	2281.18
USGS	11451800	2014-12-20 12:30	USP	2277.71
USGS	11451800	2014-12-20 12:45	USP	2251.87
USGS	11451800	2014-12-20 13:00	USP	2226.18
USGS	11451800	2014-12-20 13:15	USP	2222.77
USGS	11451800	2014-12-20 13:30	USP	2197.28
USGS	11451800	2014-12-20 13:45	USP	2171.94
USGS	11451800	2014-12-20 14:00	USP	2168.59
USGS	11451800	2014-12-20 14:15	USP	2121.72
USGS	11451800	2014-12-20 14:30	USP	2118.45
USGS	11451800	2014-12-20 14:45	USP	2093.61
USGS	11451800	2014-12-20 15:00	USP	2068.92
USGS	11451800	2014-12-20 15:15	USP	2065.71
USGS	11451800	2014-12-20 15:30	USP	2020.01
USGS	11451800	2014-12-20 15:45	USP	1995.78
USGS	11451800	2014-12-20 16:00	USP	1971.71
USGS	11451800	2014-12-20 16:15	USP	1968.63
USGS	11451800	2014-12-20 16:30	USP	1965.55
USGS	11451800	2014-12-20 16:45	USP	1962.47
USGS	11451800	2014-12-20 17:00	USP	1959.40
USGS	11451800	2014-12-20 17:15	USP	1914.98
USGS	11451800	2014-12-20 17:30	USP	1871.05
USGS	11451800	2014-12-20 17:45	USP	1888.49
USGS	11451800	2014-12-20 18:00	USP	1865.15
USGS	11451800	2014-12-20 18:15	USP	1862.21
USGS	11451800	2014-12-20 18:30	USP	1859.26
USGS	11451800	2014-12-20 18:45	USP	1856.31
USGS	11451800	2014-12-20 19:00	USP	1793.21
USGS	11451800	2014-12-20 19:15	USP	1810.29
USGS	11451800	2014-12-20 19:30	USP	1787.51
USGS	11451800	2014-12-20 19:45	USP	1804.52
USGS	11451800	2014-12-20 20:00	USP	1762.06
USGS	11451800	2014-12-20 20:15	USP	1759.24
USGS	11451800	2014-12-20 20:30	USP	1756.42
USGS	11451800	2014-12-20 20:45	USP	1753.59
USGS	11451800	2014-12-20 21:00	USP	1750.77
USGS	11451800	2014-12-20 21:15	USP	1728.45
USGS	11451800	2014-12-20 21:30	USP	1686.98
USGS	11451800	2014-12-20 21:45	USP	1665.07
USGS	11451800	2014-12-20 22:00	USP	1681.52
USGS	11451800	2014-12-20 22:15	USP	1678.80
USGS	11451800	2014-12-20 22:30	USP	1656.98
USGS	11451800	2014-12-20 22:45	USP	1673.34
USGS	11451800	2014-12-20 23:00	USP	1651.59
USGS	11451800	2014-12-20 23:15	USP	1648.89
USGS	11451800	2014-12-20 23:30	USP	1627.32
USGS	11451800	2014-12-20 23:45	USP	1643.50
USGS	11451800	2014-12-21 00:00	USP	1659.71
USGS	11451800	2014-12-21 00:15	USP	1638.11
USGS	11451800	2014-12-21 00:30	USP	1635.42
USGS	11451800	2014-12-21 00:45	USP	1651.53
USGS	11451800	2014-12-21 01:00	USP	1667.67
USGS	11451800	2014-12-21 01:15	USP	1646.08
USGS	11451800	2014-12-21 01:30	USP	1662.15
USGS	11451800	2014-12-21 01:45	USP	1659.39
USGS	11451800	2014-12-21 02:00	USP	1675.46
USGS	11451800	2014-12-21 02:15	USP	1691.54
USGS	11451800	2014-12-21 02:30	USP	1707.65
USGS	11451800	2014-12-21 02:45	USP	1704.80
USGS	11451800	2014-12-21 03:00	USP	1720.89
USGS	11451800	2014-12-21 03:15	USP	1737.00
USGS	11451800	2014-12-21 03:30	USP	1772.27
USGS	11451800	2014-12-21 03:45	USP	1769.29
USGS	11451800	2014-12-21 04:00	USP	1843.39
USGS	11451800	2014-12-21 04:15	USP	1820.92
USGS	11451800	2014-12-21 04:30	USP	1837.17
USGS	11451800	2014-12-21 04:45	USP	1853.43
USGS	11451800	2014-12-21 05:00	USP	1869.71
USGS	11451800	2014-12-21 05:15	USP	1905.55
USGS	11451800	2014-12-21 05:30	USP	1921.91
USGS	11451800	2014-12-21 05:45	USP	1918.63
USGS	11451800	2014-12-21 06:00	USP	1934.96
USGS	11451800	2014-12-21 06:15	USP	1931.66
USGS	11451800	2014-12-21 06:30	USP	1928.35
USGS	11451800	2014-12-21 06:45	USP	1984.03
USGS	11451800	2014-12-21 07:00	USP	1941.28
USGS	11451800	2014-12-21 07:15	USP	1977.21
USGS	11451800	2014-12-21 07:30	USP	1973.80
USGS	11451800	2014-12-21 07:45	USP	1970.39
USGS	11451800	2014-12-21 08:00	USP	1966.98
USGS	11451800	2014-12-21 08:15	USP	1944.03
USGS	11451800	2014-12-21 08:30	USP	1940.65
USGS	11451800	2014-12-21 08:45	USP	1917.88
USGS	11451800	2014-12-21 09:00	USP	1914.54
USGS	11451800	2014-12-21 09:15	USP	1911.19
USGS	11451800	2014-12-21 09:30	USP	1907.85
USGS	11451800	2014-12-21 09:45	USP	1904.51
USGS	11451800	2014-12-21 10:00	USP	1882.02
USGS	11451800	2014-12-21 10:15	USP	1859.67
USGS	11451800	2014-12-21 10:30	USP	1875.40
USGS	11451800	2014-12-21 10:45	USP	1853.12
USGS	11451800	2014-12-21 11:00	USP	1830.98
