# ------------ GCLAS output --------------
#                                         
# site 11451800
# parmcode 80154
agency_cd	site_no	datetime	tz_cd	00_80154
USGS	11451800	2014-12-23 10:15	USP	 563.26
USGS	11451800	2014-12-23 10:30	USP	 561.76
USGS	11451800	2014-12-23 10:45	USP	 560.27
USGS	11451800	2014-12-23 11:00	USP	 558.77
USGS	11451800	2014-12-23 11:15	USP	 557.27
USGS	11451800	2014-12-23 11:30	USP	 555.77
USGS	11451800	2014-12-23 11:45	USP	 554.27
USGS	11451800	2014-12-23 12:00	USP	 552.77
USGS	11451800	2014-12-23 12:15	USP	 551.27
USGS	11451800	2014-12-23 12:30	USP	 549.77
USGS	11451800	2014-12-23 12:45	USP	 548.27
USGS	11451800	2014-12-23 13:00	USP	 546.77
USGS	11451800	2014-12-23 13:15	USP	 545.27
USGS	11451800	2014-12-23 13:30	USP	 543.77
USGS	11451800	2014-12-23 13:45	USP	 542.28
USGS	11451800	2014-12-23 14:00	USP	 540.78
USGS	11451800	2014-12-23 14:15	USP	 539.28
USGS	11451800	2014-12-23 14:30	USP	 537.78
USGS	11451800	2014-12-23 14:45	USP	 536.28
USGS	11451800	2014-12-23 15:00	USP	 534.78
USGS	11451800	2014-12-23 15:15	USP	 533.28
USGS	11451800	2014-12-23 15:30	USP	 531.78
USGS	11451800	2014-12-23 15:45	USP	 530.28
USGS	11451800	2014-12-23 16:00	USP	 528.78
USGS	11451800	2014-12-23 16:15	USP	 527.28
USGS	11451800	2014-12-23 16:30	USP	 525.79
USGS	11451800	2014-12-23 16:45	USP	 524.29
USGS	11451800	2014-12-23 17:00	USP	 522.79
USGS	11451800	2014-12-23 17:15	USP	 521.29
USGS	11451800	2014-12-23 17:30	USP	 519.79
USGS	11451800	2014-12-23 17:45	USP	 518.29
USGS	11451800	2014-12-23 18:00	USP	 516.79
USGS	11451800	2014-12-23 18:15	USP	 515.29
USGS	11451800	2014-12-23 18:30	USP	 513.79
USGS	11451800	2014-12-23 18:45	USP	 512.29
USGS	11451800	2014-12-23 19:00	USP	 510.79
USGS	11451800	2014-12-23 19:15	USP	 509.29
USGS	11451800	2014-12-23 19:30	USP	 507.80
USGS	11451800	2014-12-23 19:45	USP	 506.30
USGS	11451800	2014-12-23 20:00	USP	 504.80
USGS	11451800	2014-12-23 20:15	USP	 503.30
USGS	11451800	2014-12-23 20:30	USP	 501.80
USGS	11451800	2014-12-23 20:45	USP	 500.30
USGS	11451800	2014-12-23 21:00	USP	 498.80
USGS	11451800	2014-12-23 21:15	USP	 497.30
USGS	11451800	2014-12-23 21:30	USP	 495.80
USGS	11451800	2014-12-23 21:45	USP	 494.30
USGS	11451800	2014-12-23 22:00	USP	 492.80
USGS	11451800	2014-12-23 22:15	USP	 491.31
USGS	11451800	2014-12-23 22:30	USP	 489.81
USGS	11451800	2014-12-23 22:45	USP	 488.31
USGS	11451800	2014-12-23 23:00	USP	 486.81
USGS	11451800	2014-12-23 23:15	USP	 485.31
USGS	11451800	2014-12-23 23:30	USP	 483.81
USGS	11451800	2014-12-23 23:45	USP	 482.31
USGS	11451800	2014-12-24 00:00	USP	 480.81
USGS	11451800	2014-12-24 00:15	USP	 479.31
USGS	11451800	2014-12-24 00:30	USP	 477.81
USGS	11451800	2014-12-24 00:45	USP	 476.31
USGS	11451800	2014-12-24 01:00	USP	 474.81
USGS	11451800	2014-12-24 01:15	USP	 473.32
USGS	11451800	2014-12-24 01:30	USP	 471.82
USGS	11451800	2014-12-24 01:45	USP	 470.32
USGS	11451800	2014-12-24 02:00	USP	 468.82
USGS	11451800	2014-12-24 02:15	USP	 467.32
USGS	11451800	2014-12-24 02:30	USP	 465.82
USGS	11451800	2014-12-24 02:45	USP	 464.32
USGS	11451800	2014-12-24 03:00	USP	 462.82
USGS	11451800	2014-12-24 03:15	USP	 461.32
USGS	11451800	2014-12-24 03:30	USP	 459.82
USGS	11451800	2014-12-24 03:45	USP	 458.32
USGS	11451800	2014-12-24 04:00	USP	 456.83
USGS	11451800	2014-12-24 04:15	USP	 455.33
USGS	11451800	2014-12-24 04:30	USP	 453.83
USGS	11451800	2014-12-24 04:45	USP	 452.33
USGS	11451800	2014-12-24 05:00	USP	 450.83
USGS	11451800	2014-12-24 05:15	USP	 449.33
USGS	11451800	2014-12-24 05:30	USP	 447.83
USGS	11451800	2014-12-24 05:45	USP	 446.33
USGS	11451800	2014-12-24 06:00	USP	 444.83
USGS	11451800	2014-12-24 06:15	USP	 443.33
USGS	11451800	2014-12-24 06:30	USP	 441.83
USGS	11451800	2014-12-24 06:45	USP	 440.33
USGS	11451800	2014-12-24 07:00	USP	 438.84
USGS	11451800	2014-12-24 07:15	USP	 437.34
USGS	11451800	2014-12-24 07:30	USP	 435.84
USGS	11451800	2014-12-24 07:45	USP	 434.34
USGS	11451800	2014-12-24 08:00	USP	 432.84
USGS	11451800	2014-12-24 08:15	USP	 431.34
USGS	11451800	2014-12-24 08:30	USP	 429.84
USGS	11451800	2014-12-24 08:45	USP	 428.34
USGS	11451800	2014-12-24 09:00	USP	 426.84
USGS	11451800	2014-12-24 09:15	USP	 425.34
USGS	11451800	2014-12-24 09:30	USP	 423.84
USGS	11451800	2014-12-24 09:45	USP	 422.34
USGS	11451800	2014-12-24 10:00	USP	 420.85
USGS	11451800	2014-12-24 10:15	USP	 419.35
USGS	11451800	2014-12-24 10:30	USP	 417.85
USGS	11451800	2014-12-24 10:45	USP	 416.35
USGS	11451800	2014-12-24 11:00	USP	 414.85
USGS	11451800	2014-12-24 11:15	USP	 413.35
USGS	11451800	2014-12-24 11:30	USP	 411.85
USGS	11451800	2014-12-24 11:45	USP	 410.35
USGS	11451800	2014-12-24 12:00	USP	 408.85
USGS	11451800	2014-12-24 12:15	USP	 407.35
USGS	11451800	2014-12-24 12:30	USP	 405.85
USGS	11451800	2014-12-24 12:45	USP	 404.36
USGS	11451800	2014-12-24 13:00	USP	 402.86
USGS	11451800	2014-12-24 13:15	USP	 401.36
USGS	11451800	2014-12-24 13:30	USP	 399.86
USGS	11451800	2014-12-24 13:45	USP	 398.36
USGS	11451800	2014-12-24 14:00	USP	 396.86
USGS	11451800	2014-12-24 14:15	USP	 395.36
USGS	11451800	2014-12-24 14:30	USP	 393.86
USGS	11451800	2014-12-24 14:45	USP	 392.36
USGS	11451800	2014-12-24 15:00	USP	 390.86
USGS	11451800	2014-12-24 15:15	USP	 389.36
USGS	11451800	2014-12-24 15:30	USP	 387.86
USGS	11451800	2014-12-24 15:45	USP	 386.37
USGS	11451800	2014-12-24 16:00	USP	 384.87
USGS	11451800	2014-12-24 16:15	USP	 383.37
USGS	11451800	2014-12-24 16:30	USP	 381.87
USGS	11451800	2014-12-24 16:45	USP	 380.37
USGS	11451800	2014-12-24 17:00	USP	 378.87
USGS	11451800	2014-12-24 17:15	USP	 377.37
USGS	11451800	2014-12-24 17:30	USP	 375.87
USGS	11451800	2014-12-24 17:45	USP	 374.37
USGS	11451800	2014-12-24 18:00	USP	 372.87
USGS	11451800	2014-12-24 18:15	USP	 371.37
USGS	11451800	2014-12-24 18:30	USP	 369.88
USGS	11451800	2014-12-24 18:45	USP	 368.38
USGS	11451800	2014-12-24 19:00	USP	 366.88
USGS	11451800	2014-12-24 19:15	USP	 365.38
USGS	11451800	2014-12-24 19:30	USP	 363.88
USGS	11451800	2014-12-24 19:45	USP	 362.38
USGS	11451800	2014-12-24 20:00	USP	 360.88
USGS	11451800	2014-12-24 20:15	USP	 359.38
USGS	11451800	2014-12-24 20:30	USP	 357.88
USGS	11451800	2014-12-24 20:45	USP	 356.38
USGS	11451800	2014-12-24 21:00	USP	 354.88
USGS	11451800	2014-12-24 21:15	USP	 353.38
USGS	11451800	2014-12-24 21:30	USP	 351.89
USGS	11451800	2014-12-24 21:45	USP	 350.39
USGS	11451800	2014-12-24 22:00	USP	 348.89
USGS	11451800	2014-12-24 22:15	USP	 347.39
USGS	11451800	2014-12-24 22:30	USP	 345.89
USGS	11451800	2014-12-24 22:45	USP	 344.39
USGS	11451800	2014-12-24 23:00	USP	 342.89
USGS	11451800	2014-12-24 23:15	USP	 341.39
USGS	11451800	2014-12-24 23:30	USP	 339.89
USGS	11451800	2014-12-24 23:45	USP	 338.39
USGS	11451800	2014-12-25 00:00	USP	 336.89
USGS	11451800	2014-12-25 00:15	USP	 335.40
USGS	11451800	2014-12-25 00:30	USP	 333.90
USGS	11451800	2014-12-25 00:45	USP	 332.40
USGS	11451800	2014-12-25 01:00	USP	 330.90
USGS	11451800	2014-12-25 01:15	USP	 329.40
USGS	11451800	2014-12-25 01:30	USP	 327.90
USGS	11451800	2014-12-25 01:45	USP	 326.40
USGS	11451800	2014-12-25 02:00	USP	 324.90
USGS	11451800	2014-12-25 02:15	USP	 323.40
USGS	11451800	2014-12-25 02:30	USP	 321.90
USGS	11451800	2014-12-25 02:45	USP	 320.40
USGS	11451800	2014-12-25 03:00	USP	 318.90
USGS	11451800	2014-12-25 03:15	USP	 317.41
USGS	11451800	2014-12-25 03:30	USP	 315.91
USGS	11451800	2014-12-25 03:45	USP	 314.41
USGS	11451800	2014-12-25 04:00	USP	 312.91
USGS	11451800	2014-12-25 04:15	USP	 311.41
USGS	11451800	2014-12-25 04:30	USP	 309.91
USGS	11451800	2014-12-25 04:45	USP	 309.35
USGS	11451800	2014-12-25 05:00	USP	 309.29
USGS	11451800	2014-12-25 05:15	USP	 309.22
USGS	11451800	2014-12-25 05:30	USP	 309.15
USGS	11451800	2014-12-25 05:45	USP	 309.09
USGS	11451800	2014-12-25 06:00	USP	 309.02
USGS	11451800	2014-12-25 06:15	USP	 308.96
USGS	11451800	2014-12-25 06:30	USP	 308.89
USGS	11451800	2014-12-25 06:45	USP	 308.82
USGS	11451800	2014-12-25 07:00	USP	 308.76
USGS	11451800	2014-12-25 07:15	USP	 308.69
USGS	11451800	2014-12-25 07:30	USP	 308.63
USGS	11451800	2014-12-25 07:45	USP	 308.56
USGS	11451800	2014-12-25 08:00	USP	 308.49
USGS	11451800	2014-12-25 08:15	USP	 308.43
USGS	11451800	2014-12-25 08:30	USP	 308.36
USGS	11451800	2014-12-25 08:45	USP	 308.29
USGS	11451800	2014-12-25 09:00	USP	 308.23
USGS	11451800	2014-12-25 09:15	USP	 308.16
USGS	11451800	2014-12-25 09:30	USP	 308.10
USGS	11451800	2014-12-25 09:45	USP	 308.03
USGS	11451800	2014-12-25 10:00	USP	 307.96
USGS	11451800	2014-12-25 10:15	USP	 307.90
USGS	11451800	2014-12-25 10:30	USP	 307.83
USGS	11451800	2014-12-25 10:45	USP	 307.77
USGS	11451800	2014-12-25 11:00	USP	 307.70
USGS	11451800	2014-12-25 11:15	USP	 307.63
USGS	11451800	2014-12-25 11:30	USP	 307.57
USGS	11451800	2014-12-25 11:45	USP	 307.50
USGS	11451800	2014-12-25 12:00	USP	 307.44
USGS	11451800	2014-12-25 12:15	USP	 307.37
USGS	11451800	2014-12-25 12:30	USP	 307.30
USGS	11451800	2014-12-25 12:45	USP	 307.24
USGS	11451800	2014-12-25 13:00	USP	 307.17
USGS	11451800	2014-12-25 13:15	USP	 307.10
USGS	11451800	2014-12-25 13:30	USP	 307.04
USGS	11451800	2014-12-25 13:45	USP	 306.97
USGS	11451800	2014-12-25 14:00	USP	 306.91
USGS	11451800	2014-12-25 14:15	USP	 306.84
USGS	11451800	2014-12-25 14:30	USP	 306.77
USGS	11451800	2014-12-25 14:45	USP	 306.71
USGS	11451800	2014-12-25 15:00	USP	 306.64
USGS	11451800	2014-12-25 15:15	USP	 306.58
USGS	11451800	2014-12-25 15:30	USP	 306.51
USGS	11451800	2014-12-25 15:45	USP	 306.44
USGS	11451800	2014-12-25 16:00	USP	 306.38
USGS	11451800	2014-12-25 16:15	USP	 306.31
USGS	11451800	2014-12-25 16:30	USP	 306.25
USGS	11451800	2014-12-25 16:45	USP	 306.18
USGS	11451800	2014-12-25 17:00	USP	 306.11
USGS	11451800	2014-12-25 17:15	USP	 306.05
USGS	11451800	2014-12-25 17:30	USP	 305.98
USGS	11451800	2014-12-25 17:45	USP	 305.91
USGS	11451800	2014-12-25 18:00	USP	 305.85
USGS	11451800	2014-12-25 18:15	USP	 305.78
USGS	11451800	2014-12-25 18:30	USP	 305.72
USGS	11451800	2014-12-25 18:45	USP	 305.65
USGS	11451800	2014-12-25 19:00	USP	 305.58
USGS	11451800	2014-12-25 19:15	USP	 305.52
USGS	11451800	2014-12-25 19:30	USP	 305.45
USGS	11451800	2014-12-25 19:45	USP	 305.39
USGS	11451800	2014-12-25 20:00	USP	 305.32
USGS	11451800	2014-12-25 20:15	USP	 305.25
USGS	11451800	2014-12-25 20:30	USP	 305.19
USGS	11451800	2014-12-25 20:45	USP	 305.12
USGS	11451800	2014-12-25 21:00	USP	 305.06
USGS	11451800	2014-12-25 21:15	USP	 304.99
USGS	11451800	2014-12-25 21:30	USP	 304.92
USGS	11451800	2014-12-25 21:45	USP	 304.86
USGS	11451800	2014-12-25 22:00	USP	 304.79
USGS	11451800	2014-12-25 22:15	USP	 304.72
USGS	11451800	2014-12-25 22:30	USP	 304.66
USGS	11451800	2014-12-25 22:45	USP	 304.59
USGS	11451800	2014-12-25 23:00	USP	 304.53
USGS	11451800	2014-12-25 23:15	USP	 304.46
USGS	11451800	2014-12-25 23:30	USP	 304.39
USGS	11451800	2014-12-25 23:45	USP	 304.33
USGS	11451800	2014-12-26 00:00	USP	 304.26
USGS	11451800	2014-12-26 00:15	USP	 304.20
USGS	11451800	2014-12-26 00:30	USP	 304.13
USGS	11451800	2014-12-26 00:45	USP	 304.06
USGS	11451800	2014-12-26 01:00	USP	 304.00
USGS	11451800	2014-12-26 01:15	USP	 303.93
USGS	11451800	2014-12-26 01:30	USP	 303.86
USGS	11451800	2014-12-26 01:45	USP	 303.80
USGS	11451800	2014-12-26 02:00	USP	 303.73
USGS	11451800	2014-12-26 02:15	USP	 303.67
USGS	11451800	2014-12-26 02:30	USP	 303.60
USGS	11451800	2014-12-26 02:45	USP	 303.53
USGS	11451800	2014-12-26 03:00	USP	 303.47
USGS	11451800	2014-12-26 03:15	USP	 303.40
USGS	11451800	2014-12-26 03:30	USP	 303.34
USGS	11451800	2014-12-26 03:45	USP	 303.27
USGS	11451800	2014-12-26 04:00	USP	 303.20
USGS	11451800	2014-12-26 04:15	USP	 303.14
USGS	11451800	2014-12-26 04:30	USP	 303.07
USGS	11451800	2014-12-26 04:45	USP	 303.01
USGS	11451800	2014-12-26 05:00	USP	 302.94
USGS	11451800	2014-12-26 05:15	USP	 302.87
USGS	11451800	2014-12-26 05:30	USP	 302.81
USGS	11451800	2014-12-26 05:45	USP	 302.74
USGS	11451800	2014-12-26 06:00	USP	 302.67
USGS	11451800	2014-12-26 06:15	USP	 302.61
USGS	11451800	2014-12-26 06:30	USP	 302.54
USGS	11451800	2014-12-26 06:45	USP	 302.48
USGS	11451800	2014-12-26 07:00	USP	 302.41
USGS	11451800	2014-12-26 07:15	USP	 302.34
USGS	11451800	2014-12-26 07:30	USP	 302.28
USGS	11451800	2014-12-26 07:45	USP	 302.21
USGS	11451800	2014-12-26 08:00	USP	 302.15
USGS	11451800	2014-12-26 08:15	USP	 302.08
USGS	11451800	2014-12-26 08:30	USP	 302.01
USGS	11451800	2014-12-26 08:45	USP	 301.95
USGS	11451800	2014-12-26 09:00	USP	 301.88
USGS	11451800	2014-12-26 09:15	USP	 301.82
USGS	11451800	2014-12-26 09:30	USP	 301.75
USGS	11451800	2014-12-26 09:45	USP	 301.68
USGS	11451800	2014-12-26 10:00	USP	 301.62
USGS	11451800	2014-12-26 10:15	USP	 301.55
USGS	11451800	2014-12-26 10:30	USP	 301.48
USGS	11451800	2014-12-26 10:45	USP	 301.42
USGS	11451800	2014-12-26 11:00	USP	 301.35
USGS	11451800	2014-12-26 11:15	USP	 301.29
USGS	11451800	2014-12-26 11:30	USP	 301.22
USGS	11451800	2014-12-26 11:45	USP	 301.15
USGS	11451800	2014-12-26 12:00	USP	 301.09
USGS	11451800	2014-12-26 12:15	USP	 301.02
USGS	11451800	2014-12-26 12:30	USP	 300.96
USGS	11451800	2014-12-26 12:45	USP	 300.89
USGS	11451800	2014-12-26 13:00	USP	 300.82
USGS	11451800	2014-12-26 13:15	USP	 300.76
USGS	11451800	2014-12-26 13:30	USP	 300.69
USGS	11451800	2014-12-26 13:45	USP	 300.63
USGS	11451800	2014-12-26 14:00	USP	 300.56
USGS	11451800	2014-12-26 14:15	USP	 300.49
USGS	11451800	2014-12-26 14:30	USP	 300.43
USGS	11451800	2014-12-26 14:45	USP	 300.36
USGS	11451800	2014-12-26 15:00	USP	 300.29
USGS	11451800	2014-12-26 15:15	USP	 300.23
USGS	11451800	2014-12-26 15:30	USP	 300.16
USGS	11451800	2014-12-26 15:45	USP	 300.10
USGS	11451800	2014-12-26 16:00	USP	 300.03
USGS	11451800	2014-12-26 16:15	USP	 299.96
USGS	11451800	2014-12-26 16:30	USP	 299.90
USGS	11451800	2014-12-26 16:45	USP	 299.83
USGS	11451800	2014-12-26 17:00	USP	 299.77
USGS	11451800	2014-12-26 17:15	USP	 299.70
USGS	11451800	2014-12-26 17:30	USP	 299.63
USGS	11451800	2014-12-26 17:45	USP	 299.57
USGS	11451800	2014-12-26 18:00	USP	 299.50
USGS	11451800	2014-12-26 18:15	USP	 299.44
USGS	11451800	2014-12-26 18:30	USP	 299.37
USGS	11451800	2014-12-26 18:45	USP	 299.30
USGS	11451800	2014-12-26 19:00	USP	 299.24
USGS	11451800	2014-12-26 19:15	USP	 299.17
USGS	11451800	2014-12-26 19:30	USP	 299.10
USGS	11451800	2014-12-26 19:45	USP	 299.04
USGS	11451800	2014-12-26 20:00	USP	 298.97
USGS	11451800	2014-12-26 20:15	USP	 298.91
USGS	11451800	2014-12-26 20:30	USP	 298.84
USGS	11451800	2014-12-26 20:45	USP	 298.77
USGS	11451800	2014-12-26 21:00	USP	 298.71
USGS	11451800	2014-12-26 21:15	USP	 298.64
USGS	11451800	2014-12-26 21:30	USP	 298.58
USGS	11451800	2014-12-26 21:45	USP	 298.51
USGS	11451800	2014-12-26 22:00	USP	 298.44
USGS	11451800	2014-12-26 22:15	USP	 298.38
USGS	11451800	2014-12-26 22:30	USP	 298.31
USGS	11451800	2014-12-26 22:45	USP	 298.25
USGS	11451800	2014-12-26 23:00	USP	 298.18
USGS	11451800	2014-12-26 23:15	USP	 298.11
USGS	11451800	2014-12-26 23:30	USP	 298.05
USGS	11451800	2014-12-26 23:45	USP	 297.98
USGS	11451800	2014-12-27 00:00	USP	 297.91
USGS	11451800	2014-12-27 00:15	USP	 297.85
USGS	11451800	2014-12-27 00:30	USP	 297.78
USGS	11451800	2014-12-27 00:45	USP	 297.72
USGS	11451800	2014-12-27 01:00	USP	 297.65
USGS	11451800	2014-12-27 01:15	USP	 297.58
USGS	11451800	2014-12-27 01:30	USP	 297.52
USGS	11451800	2014-12-27 01:45	USP	 297.45
USGS	11451800	2014-12-27 02:00	USP	 297.39
USGS	11451800	2014-12-27 02:15	USP	 297.32
USGS	11451800	2014-12-27 02:30	USP	 297.25
USGS	11451800	2014-12-27 02:45	USP	 297.19
USGS	11451800	2014-12-27 03:00	USP	 297.12
USGS	11451800	2014-12-27 03:15	USP	 297.06
USGS	11451800	2014-12-27 03:30	USP	 296.99
USGS	11451800	2014-12-27 03:45	USP	 296.92
USGS	11451800	2014-12-27 04:00	USP	 296.86
USGS	11451800	2014-12-27 04:15	USP	 296.79
USGS	11451800	2014-12-27 04:30	USP	 296.72
USGS	11451800	2014-12-27 04:45	USP	 296.66
USGS	11451800	2014-12-27 05:00	USP	 296.59
USGS	11451800	2014-12-27 05:15	USP	 296.53
USGS	11451800	2014-12-27 05:30	USP	 296.46
USGS	11451800	2014-12-27 05:45	USP	 296.39
USGS	11451800	2014-12-27 06:00	USP	 296.33
USGS	11451800	2014-12-27 06:15	USP	 296.26
USGS	11451800	2014-12-27 06:30	USP	 296.20
USGS	11451800	2014-12-27 06:45	USP	 296.13
USGS	11451800	2014-12-27 07:00	USP	 296.06
USGS	11451800	2014-12-27 07:15	USP	 296.00
USGS	11451800	2014-12-27 07:30	USP	 295.93
USGS	11451800	2014-12-27 07:45	USP	 295.86
USGS	11451800	2014-12-27 08:00	USP	 295.80
USGS	11451800	2014-12-27 08:15	USP	 295.73
USGS	11451800	2014-12-27 08:30	USP	 295.67
USGS	11451800	2014-12-27 08:45	USP	 295.60
USGS	11451800	2014-12-27 09:00	USP	 295.53
USGS	11451800	2014-12-27 09:15	USP	 295.47
USGS	11451800	2014-12-27 09:30	USP	 295.40
USGS	11451800	2014-12-27 09:45	USP	 295.34
USGS	11451800	2014-12-27 10:00	USP	 295.27
USGS	11451800	2014-12-27 10:15	USP	 295.20
USGS	11451800	2014-12-27 10:30	USP	 295.14
USGS	11451800	2014-12-27 10:45	USP	 295.07
USGS	11451800	2014-12-27 11:00	USP	 295.01
USGS	11451800	2014-12-27 11:15	USP	 294.94
USGS	11451800	2014-12-27 11:30	USP	 294.87
USGS	11451800	2014-12-27 11:45	USP	 294.81
USGS	11451800	2014-12-27 12:00	USP	 294.74
USGS	11451800	2014-12-27 12:15	USP	 294.67
USGS	11451800	2014-12-27 12:30	USP	 294.61
USGS	11451800	2014-12-27 12:45	USP	 294.54
USGS	11451800	2014-12-27 13:00	USP	 294.48
USGS	11451800	2014-12-27 13:15	USP	 294.41
USGS	11451800	2014-12-27 13:30	USP	 294.34
USGS	11451800	2014-12-27 13:45	USP	 294.28
USGS	11451800	2014-12-27 14:00	USP	 294.21
USGS	11451800	2014-12-27 14:15	USP	 294.15
USGS	11451800	2014-12-27 14:30	USP	 294.08
USGS	11451800	2014-12-27 14:45	USP	 294.01
USGS	11451800	2014-12-27 15:00	USP	 293.95
USGS	11451800	2014-12-27 15:15	USP	 293.88
USGS	11451800	2014-12-27 15:30	USP	 293.82
USGS	11451800	2014-12-27 15:45	USP	 293.75
USGS	11451800	2014-12-27 16:00	USP	 293.68
USGS	11451800	2014-12-27 16:15	USP	 293.62
USGS	11451800	2014-12-27 16:30	USP	 293.55
USGS	11451800	2014-12-27 16:45	USP	 293.48
USGS	11451800	2014-12-27 17:00	USP	 293.42
USGS	11451800	2014-12-27 17:15	USP	 293.35
USGS	11451800	2014-12-27 17:30	USP	 293.29
USGS	11451800	2014-12-27 17:45	USP	 293.22
USGS	11451800	2014-12-27 18:00	USP	 293.15
USGS	11451800	2014-12-27 18:15	USP	 293.09
USGS	11451800	2014-12-27 18:30	USP	 293.02
USGS	11451800	2014-12-27 18:45	USP	 292.96
USGS	11451800	2014-12-27 19:00	USP	 292.89
USGS	11451800	2014-12-27 19:15	USP	 292.82
USGS	11451800	2014-12-27 19:30	USP	 292.76
USGS	11451800	2014-12-27 19:45	USP	 292.69
USGS	11451800	2014-12-27 20:00	USP	 292.63
USGS	11451800	2014-12-27 20:15	USP	 292.56
USGS	11451800	2014-12-27 20:30	USP	 292.49
USGS	11451800	2014-12-27 20:45	USP	 292.43
USGS	11451800	2014-12-27 21:00	USP	 292.36
USGS	11451800	2014-12-27 21:15	USP	 292.29
USGS	11451800	2014-12-27 21:30	USP	 292.23
USGS	11451800	2014-12-27 21:45	USP	 292.16
USGS	11451800	2014-12-27 22:00	USP	 292.10
USGS	11451800	2014-12-27 22:15	USP	 292.03
USGS	11451800	2014-12-27 22:30	USP	 291.96
USGS	11451800	2014-12-27 22:45	USP	 291.90
USGS	11451800	2014-12-27 23:00	USP	 291.83
USGS	11451800	2014-12-27 23:15	USP	 291.77
USGS	11451800	2014-12-27 23:30	USP	 291.70
USGS	11451800	2014-12-27 23:45	USP	 291.63
USGS	11451800	2014-12-28 00:00	USP	 291.57
USGS	11451800	2014-12-28 00:15	USP	 291.50
USGS	11451800	2014-12-28 00:30	USP	 291.44
USGS	11451800	2014-12-28 00:45	USP	 291.37
USGS	11451800	2014-12-28 01:00	USP	 291.30
USGS	11451800	2014-12-28 01:15	USP	 291.24
USGS	11451800	2014-12-28 01:30	USP	 291.17
USGS	11451800	2014-12-28 01:45	USP	 291.10
USGS	11451800	2014-12-28 02:00	USP	 291.04
USGS	11451800	2014-12-28 02:15	USP	 290.97
USGS	11451800	2014-12-28 02:30	USP	 290.91
USGS	11451800	2014-12-28 02:45	USP	 290.84
USGS	11451800	2014-12-28 03:00	USP	 290.77
USGS	11451800	2014-12-28 03:15	USP	 290.71
USGS	11451800	2014-12-28 03:30	USP	 290.64
USGS	11451800	2014-12-28 03:45	USP	 290.58
USGS	11451800	2014-12-28 04:00	USP	 290.51
USGS	11451800	2014-12-28 04:15	USP	 290.44
USGS	11451800	2014-12-28 04:30	USP	 290.38
USGS	11451800	2014-12-28 04:45	USP	 290.31
USGS	11451800	2014-12-28 05:00	USP	 290.25
USGS	11451800	2014-12-28 05:15	USP	 290.18
USGS	11451800	2014-12-28 05:30	USP	 290.11
USGS	11451800	2014-12-28 05:45	USP	 290.05
USGS	11451800	2014-12-28 06:00	USP	 289.98
USGS	11451800	2014-12-28 06:15	USP	 289.91
USGS	11451800	2014-12-28 06:30	USP	 289.85
USGS	11451800	2014-12-28 06:45	USP	 289.78
USGS	11451800	2014-12-28 07:00	USP	 289.72
USGS	11451800	2014-12-28 07:15	USP	 289.65
USGS	11451800	2014-12-28 07:30	USP	 289.58
USGS	11451800	2014-12-28 07:45	USP	 289.52
USGS	11451800	2014-12-28 08:00	USP	 289.45
USGS	11451800	2014-12-28 08:15	USP	 289.39
USGS	11451800	2014-12-28 08:30	USP	 289.32
USGS	11451800	2014-12-28 08:45	USP	 289.25
USGS	11451800	2014-12-28 09:00	USP	 289.19
USGS	11451800	2014-12-28 09:15	USP	 289.12
USGS	11451800	2014-12-28 09:30	USP	 289.06
USGS	11451800	2014-12-28 09:45	USP	 288.99
USGS	11451800	2014-12-28 10:00	USP	 288.92
USGS	11451800	2014-12-28 10:15	USP	 288.86
USGS	11451800	2014-12-28 10:30	USP	 288.79
USGS	11451800	2014-12-28 10:45	USP	 288.72
USGS	11451800	2014-12-28 11:00	USP	 288.66
USGS	11451800	2014-12-28 11:15	USP	 288.59
USGS	11451800	2014-12-28 11:30	USP	 288.53
USGS	11451800	2014-12-28 11:45	USP	 288.46
USGS	11451800	2014-12-28 12:00	USP	 288.39
USGS	11451800	2014-12-28 12:15	USP	 288.33
USGS	11451800	2014-12-28 12:30	USP	 288.26
USGS	11451800	2014-12-28 12:45	USP	 288.20
USGS	11451800	2014-12-28 13:00	USP	 288.13
USGS	11451800	2014-12-28 13:15	USP	 288.06
USGS	11451800	2014-12-28 13:30	USP	 288.00
USGS	11451800	2014-12-28 13:45	USP	 287.93
USGS	11451800	2014-12-28 14:00	USP	 287.86
USGS	11451800	2014-12-28 14:15	USP	 287.80
USGS	11451800	2014-12-28 14:30	USP	 287.73
USGS	11451800	2014-12-28 14:45	USP	 287.67
USGS	11451800	2014-12-28 15:00	USP	 287.60
USGS	11451800	2014-12-28 15:15	USP	 287.53
USGS	11451800	2014-12-28 15:30	USP	 287.47
USGS	11451800	2014-12-28 15:45	USP	 287.40
USGS	11451800	2014-12-28 16:00	USP	 287.34
USGS	11451800	2014-12-28 16:15	USP	 287.27
USGS	11451800	2014-12-28 16:30	USP	 287.20
USGS	11451800	2014-12-28 16:45	USP	 287.14
USGS	11451800	2014-12-28 17:00	USP	 287.07
USGS	11451800	2014-12-28 17:15	USP	 287.01
USGS	11451800	2014-12-28 17:30	USP	 286.94
USGS	11451800	2014-12-28 17:45	USP	 286.87
USGS	11451800	2014-12-28 18:00	USP	 286.81
USGS	11451800	2014-12-28 18:15	USP	 286.74
USGS	11451800	2014-12-28 18:30	USP	 286.67
USGS	11451800	2014-12-28 18:45	USP	 286.61
USGS	11451800	2014-12-28 19:00	USP	 286.54
